,0,1,2,3,4,5,6
84,0,0.0,0,0.0,0.0,3861.0,NEGATIVE
85,0,0.0,0,0.0,0.0,5247.0,NEGATIVE
86,0,0.0,0,0.0,0.0,3373.0,NEGATIVE
87,0,0.0,0,0.0,0.0,432.0,NEGATIVE
88,0,0.0,1,0.010101010101010102,0.0,99.0,NEGATIVE
89,17,0.0012791572610985704,19,0.0014296463506395787,1.0,13290.0,NEGATIVE
90,0,0.0,0,0.0,0.0,557.0,NEGATIVE
91,2,0.05714285714285714,2,0.05714285714285714,1.0,35.0,NEGATIVE
92,0,0.0,0,0.0,0.0,1780.0,NEGATIVE
93,0,0.0,0,0.0,0.0,73.0,NEGATIVE
94,0,0.0,0,0.0,0.0,10672.0,NEGATIVE
95,8,0.004012036108324975,10,0.0050150451354062184,1.0,1994.0,NEGATIVE
96,0,0.0,6,0.01775147928994083,0.0,338.0,NEGATIVE
97,0,0.0,0,0.0,0.0,2054.0,NEGATIVE
98,0,0.0,0,0.0,0.0,271.0,NEGATIVE
99,0,0.0,1,0.0005353319057815846,0.0,1868.0,NEGATIVE
100,0,0.0,0,0.0,0.0,1573.0,NEGATIVE
101,0,0.0,1,0.00046882325363338024,0.0,2133.0,NEGATIVE
102,0,0.0,0,0.0,0.0,275.0,NEGATIVE
103,0,0.0,0,0.0,0.0,5831.0,NEGATIVE
104,1,0.010869565217391304,3,0.03260869565217391,1.0,92.0,NEGATIVE
105,0,0.0,2,0.0025031289111389237,0.0,799.0,NEGATIVE
106,0,0.0,0,0.0,0.0,586.0,NEGATIVE
107,0,0.0,1,0.002932551319648094,0.0,341.0,NEGATIVE
108,0,0.0,0,0.0,0.0,1396.0,NEGATIVE
109,0,0.0,4,0.0037209302325581397,0.0,1075.0,NEGATIVE
110,2,0.00035739814152966406,6,0.001072194424588992,1.0,5596.0,NEGATIVE
111,0,0.0,0,0.0,0.0,2133.0,NEGATIVE
112,4,0.001875293014533521,15,0.007032348804500703,1.0,2133.0,NEGATIVE
113,0,0.0,0,0.0,0.0,9.0,NEGATIVE
114,0,0.0,1,0.0022271714922048997,0.0,449.0,NEGATIVE
115,0,0.0,0,0.0,0.0,36.0,NEGATIVE
116,0,0.0,0,0.0,0.0,1325.0,NEGATIVE
117,0,0.0,0,0.0,0.0,184.0,NEGATIVE
118,0,0.0,0,0.0,0.0,871.0,NEGATIVE
119,3,0.00021486892995272884,3,0.00021486892995272884,1.0,13962.0,NEGATIVE
120,0,0.0,0,0.0,0.0,419.0,NEGATIVE
121,0,0.0,0,0.0,0.0,148.0,NEGATIVE
122,0,0.0,0,0.0,0.0,13204.0,NEGATIVE
123,0,0.0,0,0.0,0.0,11132.0,NEGATIVE
124,4,0.0020060180541624875,10,0.0050150451354062184,1.0,1994.0,NEGATIVE
125,4,0.0020060180541624875,8,0.004012036108324975,1.0,1994.0,NEGATIVE
126,0,0.0,0,0.0,0.0,1667.0,NEGATIVE
127,0,0.0,0,0.0,0.0,2367.0,NEGATIVE
128,0,0.0,1,0.00031887755102040814,0.0,3136.0,NEGATIVE
129,0,0.0,0,0.0,0.0,2054.0,NEGATIVE
130,0,0.0,0,0.0,0.0,336.0,NEGATIVE
131,0,0.0,0,0.0,0.0,361.0,NEGATIVE
